0;-3
-1;0
4;-2
3;-2
-1;-2
4;-2
3;0
4;-2
1;-3
4;0
2;0
4;1
-1;-2
6;-3
4;-2
-2;-1
-2;-2
4;-3
0;1
-1;-2
-1;-1
3;-1
-3;-1
3;-2
-3;1
1;0
2;-1
2;0
1;-3
1;-3
3;-1
4;-1
2;-3
3;-3
4;-2
2;0
-1;-2
0;0
-2;1
1;-3
3;-3
-2;-2
2;-2
4;0
3;-3
2;-1
-2;-3
4;0
1;-2
2;0
4;0
-2;0
3;0
1;-1
1;-3
-2;-1
-1;-1
-2;-1
7;-3
-4;0
4;-1
-2;2
-4;0
-2;0
3;-1
1;-1
2;-2
2;-1
0;0
-2;1
-2;-4
-1;1
-1;-3
1;-2
-1;1
3;-3
0;0
-2;-1
-1;-1
1;-1
5;0
1;0
0;-3
1;-3
1;-2
0;0
-1;-1
1;-1
1;-3
3;-3
1;-2
5;-2
0;-2
1;-1
-1;-2
2;-1
-1;-2
2;-3
0;-1
-3;-2
3;1
-2;-2
1;-2
4;1
-1;0
2;0
1;-1
-1;-3
4;-3
3;-3
1;-2
3;-2
-1;1
2;-3
2;0
5;1
2;0
1;0
2;-1
-1;-1
0;0
1;-2
0;-1
3;1
3;-3
-4;0
2;-1
2;1
0;-1
4;0
-1;-1
0;0
4;0
2;-1
0;0
1;-2
3;0
5;0
4;-3
7;-4
1;-1
0;1
2;-4
0;-7
0;0
2;1
0;-2
2;-2
-3;0
4;2
-1;-2
4;-2
0;-2
-3;-3
0;-2
4;-2
2;3
3;-3
5;-2
-2;0
7;-1
4;0
4;0
0;-3
0;0
1;-3
1;0
4;-2
0;-5
3;-3
3;-2
-3;-7
6;7
2;4
-2;-1
1;4
1;4
-4;-3
3;3
4;-1
-2;-6
2;-1
0;-3
4;1
7;2
4;0
-1;-5
-2;-4
-1;-4
1;2
3;0
3;-1
4;1
3;-4
10;-1
-1;-4
1;-4
3;-3
2;-3
4;4
1;-4
10;0
3;-2
1;2
4;-7
8;-7
7;-1
4;2
10;4
-3;-12
12;5
8;1
3;-3
-6;13
6;-6
18;-2
20;-4
16;14
4;-16
2;-10
-20;0
-9;-10
-9;4
-8;1
-11;-9
3;-10
8;-1
-9;-6
-14;-22
-10;-8
4;-11
-1;-11
-19;-8
-3;-5
-5;-14
10;-7
-4;-4
-9;-4
-26;5
-6;-10
-5;-13
1;-3
-3;-8
-1;-2
6;4
-5;-9
-1;14
6;-9
1;2
5;7
12;5
6;1
4;8
10;4
6;10
6;14
5;-1
9;-3
4;6
4;8
5;10
7;-4
2;3
1;3
2;-3
-9;0
3;-1
-1;0
6;1
0;2
1;-2
4;-8
-3;-3
-2;-1
2;-1
3;1
-1;-1
-3;-1
-3;-1
7;-5
-3;-11
0;-4
-4;0
-6;-3
-4;-15
-4;-6
-6;-6
-2;-3
-2;-8
-2;-10
-7;-6
-2;-3
-2;-2
3;-5
-3;-2
0;-3
-6;-3
-4;-1
3;-4
2;-4
-7;-2
-2;3
5;4
6;0
3;3
4;3
6;4
14;4
4;7
4;3
-1;1
-2;11
12;7
0;1
5;5
7;2
10;-2
0;-2
2;-3
4;0
3;0
5;4
7;2
0;3
4;5
4;5
7;-4
2;-2
3;5
4;1
3;2
-1;1
0;3
0;2
1;0
-4;-3
-2;-3
0;-5
3;-4
2;4
0;5
-1;-4
-1;-5
1;-4
-1;-4
-1;-5
0;-12
-6;-8
1;-3
-5;0
-5;2
5;7
4;33
5;39
-4;47
67;71
71;38
82;-2
63;-8
50;-15
62;-18
69;-21
59;-28
39;-38
67;-42
65;-46
55;-51
51;-58
44;-64
53;-76
56;-81
49;-85
43;-95
42;-99
45;-109
51;-108
39;-112
40;-121
33;-126
26;-132
44;-141
41;-144
27;-159
31;-160
29;-169
39;-176
29;-180
27;-186
25;-188
30;-198
23;-204
23;-213
19;-219
20;-222
18;-231
16;-239
12;-249
15;-254
13;-269
10;-274
9;-278
9;-285
9;-291
3;-293
3;-299
6;-307
1;-308
0;-315
3;-319
-1;-325
-1;-339
-4;-343
-9;-344
-7;-353
-12;-358
-10;-364
-14;-369
-13;-375
-13;-382
-15;-386
-13;-389
-17;-394
-17;-406
-22;-411
-23;-416
-24;-425
-21;-429
-24;-433
-24;-439
-30;-446
-30;-446
-26;-456
-32;-464
-33;-466
-35;-476
-32;-479
-37;-482
-36;-488
-39;-492
-37;-495
-43;-503
-40;-509
-42;-512
-42;-523
-44;-527
-40;-529
-47;-539
-50;-543
-47;-548
-51;-548
-52;-542
-57;-508
-57;-488
-55;-467
-60;-433
-56;-423
-61;-410
-61;-389
-64;-368
-63;-339
-66;-286
-64;-223
-61;-89
-60;-89
-76;3
-79;27
-91;38
-97;42
-113;43
-121;45
-138;47
-144;48
-145;48
-131;58
-111;69
-100;82
-82;89
-66;89
-48;71
-34;40
-27;9
-11;-5
53;42
69;71
84;86
94;98
103;97
104;103
95;108
89;115
90;120
76;119
55;119
42;112
29;111
19;107
14;100
-4;97
-15;90
-25;79
-30;68
-32;57
-32;53
-41;37
-41;31
-45;20
-38;11
-31;10
-21;8
-12;11
-5;8
7;12
8;12
16;15
18;15
23;14
27;12
24;10
24;9
21;12
20;12
10;9
10;6
6;7
7;8
6;5
7;3
1;12
5;13
-1;13
3;15
3;16
3;17
0;24
3;25
-1;26
-2;29
2;30
-3;30
3;34
9;29
8;24
13;22
11;23
15;19
16;14
12;12
17;13
12;12
11;11
11;6
13;6
12;4
9;3
6;1
11;3
9;-3
3;-2
8;-1
1;-5
2;-4
3;-3
3;-3
-3;-2
2;-2
-1;-5
-1;-9
-4;-9
0;-10
-3;-9
0;-10
1;-11
-4;-13
-3;-19
-6;-26
-6;-26
-11;-35
-7;-40
-8;-31
-4;-22
-3;-11
-5;-11
0;-13
5;-21
2;-16
4;-12
7;-3
11;-1
11;9
11;15
12;16
14;15
16;17
18;16
19;22
12;22
14;26
12;24
7;24
7;22
7;22
3;19
-3;18
-5;15
-8;11
-8;7
-6;8
-13;7
-7;5
-9;3
-12;2
-9;3
-6;5
-3;4
-3;4
1;3
-2;8
1;5
2;1
2;1
1;1
5;2
3;3
8;4
8;6
16;17
27;23
36;35
50;48
69;67
86;90
119;111
173;146
173;178
223;211
252;275
286;312
326;348
360;390
402;424
475;459
475;495
558;532
594;566
685;660
722;686
744;710
774;725
826;744
850;758
871;768
896;776
912;782
925;828
945;847
966;862
987;873
1012;886
1019;896
1024;912
1038;919
1046;927
1067;946
1081;960
1092;977
1109;996
1128;1015
1142;1030
1142;1046
1138;1056
1136;1064
1061;1075
1038;1073
1017;1061
993;1051
978;1023
957;992
922;957
889;915
799;810
739;747
685;680
630;610
571;540
513;471
452;402
397;341
339;283
226;225
174;165
174;113
86;24
46;-11
14;-35
-9;-56
-31;-68
-44;-77
-58;-80
-62;-81
-63;-77
-73;-74
-83;-70
-84;-70
-96;-73
-100;-68
-108;-67
-115;-67
-127;-72
-131;-76
-143;-90
-160;-106
-172;-126
-196;-150
-220;-171
-249;-202
-289;-237
-322;-284
-470;-387
-577;-509
-631;-639
-682;-696
-742;-696
-842;-787
-878;-834
-973;-937
-1013;-986
-1048;-1034
-1091;-1087
-1151;-1135
-1257;-1180
-1304;-1277
-1360;-1331
-1400;-1386
-1450;-1438
-1494;-1489
-1567;-1530
-1607;-1566
-1617;-1608
-1616;-1619
-1612;-1619
-1617;-1628
-1623;-1628
-1664;-1622
-1643;-1613
-1615;-1600
-1614;-1582
-1612;-1560
-1614;-1510
-1572;-1487
-1556;-1460
-1541;-1436
-1504;-1418
-1486;-1399
-1456;-1378
-1365;-1331
-1331;-1309
-1286;-1280
-1248;-1254
-1218;-1234
-1173;-1194
-1132;-1194
-1092;-1144
-1050;-1118
-997;-1099
-944;-1075
-862;-1049
-814;-1016
-780;-987
-733;-945
-697;-844
-661;-788
-624;-735
-587;-679
-547;-626
-516;-570
-413;-461
-372;-410
-345;-360
-306;-314
-272;-237
-193;-171
-152;-139
-114;-115
-85;-94
2;-50
18;-35
44;-18
55;0
63;21
65;27
69;33
60;44
50;51
45;57
39;59
32;59
29;59
23;71
33;78
33;91
87;105
125;116
184;137
244;158
306;212
362;247
432;247
499;332
618;375
664;418
664;467
742;528
766;588
790;655
807;716
866;851
910;923
950;994
994;1145
1046;1218
1102;1288
1229;1355
1293;1419
1341;1490
1366;1526
1397;1601
1430;1661
1460;1725
1486;1756
1497;1781
1506;1803
1513;1817
1518;1823
1528;1825
1529;1776
1515;1751
1516;1726
1527;1689
1520;1643
1510;1590
1489;1547
1484;1496
1459;1451
1439;1409
1401;1327
1363;1284
1333;1243
1274;1206
1234;1177
1205;1153
1178;1124
1150;1098
1125;1073
1098;1017
1079;982
1047;943
1001;907
992;869
956;835
929;797
896;755
858;715
821;672
773;623
726;555
596;358
460;299
401;241
401;241
236;137
150;94
64;58
-4;23
-49;-6
-81;-34
-98;-48
-97;-59
-99;-57
-77;-56
-71;-55
-66;-52
-58;-50
-44;-47
-39;-46
-31;-39
-27;-36
-29;-36
-29;-43
-41;-47
-50;-54
-68;-65
-84;-78
-110;-93
-135;-112
-172;-136
-210;-172
-309;-256
-365;-303
-421;-349
-487;-401
-562;-463
-643;-524
-717;-589
-788;-653
-913;-723
-975;-852
-1032;-905
-1089;-958
-1145;-1015
-1190;-1069
-1233;-1124
-1276;-1175
-1313;-1222
-1348;-1266
-1411;-1375
-1441;-1425
-1502;-1480
-1546;-1584
-1553;-1632
-1598;-1669
-1616;-1704
-1622;-1738
-1623;-1751
-1670;-1760
-1670;-1761
-1681;-1749
-1645;-1728
-1612;-1697
-1613;-1669
-1610;-1592
-1589;-1554
-1547;-1509
-1508;-1473
-1471;-1429
-1431;-1387
-1369;-1315
-1320;-1287
-1297;-1266
-1262;-1242
-1235;-1214
-1210;-1180
-1156;-1137
-1081;-1085
-1049;-1052
-940;-1012
-812;-908
-748;-853
-676;-794
-613;-723
-533;-581
-471;-504
-401;-434
-349;-358
-292;-282
-244;-212
-147;-144
-110;-79
-71;-28
-38;21
-8;59
16;121
43;143
94;161
118;171
160;187
208;212
288;258
385;335
522;563
685;711
850;870
1191;1038
1363;1207
1526;1367
1684;1529
1839;1683
2095;1943
2193;2046
2275;2124
2318;2249
2329;2284
2350;2287
2318;2276
2278;2240
2227;2194
2202;2145
2176;2100
2145;2042
2105;1974
2050;1919
2008;1867
1952;1806
1923;1651
1891;1580
1822;1540
1741;1488
1660;1434
1578;1380
1212;1232
1063;1143
1063;1046
753;826
615;705
350;476
242;366
141;264
42;159
-87;74
-131;-3
-167;-122
-219;-197
-223;-237
-241;-254
-256;-268
-271;-289
-341;-324
-407;-369
-504;-435
-625;-523
-779;-786
-938;-956
-1113;-1139
-1312;-1325
-1514;-1510
-1693;-1690
-1884;-1864
-2028;-2016
-2262;-2143
-2357;-1085
-2429;-2375
-2465;-2410
-2465;-2414
-2439;-2400
-2401;-2368
-2350;-2325
-2237;-2276
-2161;-2220
-2084;-2158
-2010;-2093
-1920;-2026
-1769;-1855
-1710;-1803
-1644;-1745
-1609;-1691
-1533;-1635
-1418;-1584
-1347;-1528
-1268;-1468
-1202;-1396
-1115;-1319
-1017;-1126
-919;-1126
-815;-920
-723;-807
-430;-581
-349;-466
-271;-345
-200;-245
-137;-145
-90;-70
-44;77
1;128
32;173
69;210
117;238
132;255
134;265
141;264
135;261
130;248
118;211
102;190
65;155
41;108
21;90
10;73
2;64
1;60
27;62
76;79
160;126
301;229
474;370
679;775
914;1015
1438;1264
1701;1264
1999;1784
2245;2039
2469;2299
2715;2547
2939;2794
3144;2998
3312;3168
3590;3469
3616;3503
3575;3508
3493;3473
3384;3402
3217;3289
3030;3111
2825;2891
2616;2633
2372;2364
2130;2114
1862;1597
1611;1597
1338;1092
908;900
562;551
423;412
303;289
202;191
111;118
35;54
-69;6
-125;-81
-140;-95
-153;-99
-169;-102
-173;-107
-174;-106
-173;-105
-179;-104
-166;-93
-166;-93
-165;-100
-155;-103
-156;-106
-146;-114
-145;-117
-142;-127
-142;-138
-141;-145
-153;-155
-160;-171
-177;-190
-200;-220
-234;-259
-358;-318
-440;-393
-547;-485
-664;-588
-806;-867
-985;-1038
-1149;-1192
-1312;-1347
-1470;-1347
-1778;-1643
-1934;-1790
-2083;-1929
-2249;-2218
-2551;-2456
-2680;-2565
-2866;-2655
-2905;-2718
-2932;-2767
-2940;-2799
-2931;-2827
-2886;-2857
-2842;-2861
-2757;-2864
-2696;-2850
-2607;-2823
-2499;-2773
-2191;-2626
-2053;-2512
-1919;-2230
-1770;-2230
-1601;-1852
-1475;-1651
-1321;-1449
-1153;-1254
-859;-1055
-736;-869
-589;-668
-455;-511
-344;-374
-239;-121
-137;-18
-62;76
15;153
89;214
194;261
226;302
259;329
278;343
288;349
287;344
281;333
263;312
242;246
192;215
169;155
139;124
111;96
67;74
51;47
34;32
21;15
5;0
6;-19
-2;-21
-15;-28
-20;-32
-34;-41
-27;-39
-29;-43
-30;-43
-27;-39
-28;-38
-28;-39
-24;-40
-29;-37
-23;-34
-27;-30
-27;-30
-23;-32
-17;-39
-9;-38
-9;-38
-4;-40
20;-42
33;-48
40;-42
40;-42
67;-23
67;-23
67;-23
227;44
299;99
388;183
497;282
619;412
750;707
881;869
1138;1041
1274;1218
1405;1383
1536;1560
1661;1721
1784;1874
1907;2041
2122;2336
2226;2336
2326;2468
2401;2612
2478;2833
2537;2933
2582;3031
2629;3108
2657;3164
2691;3204
2716;3224
2723;3230
2639;3064
2553;2929
2553;2929
2315;2587
2211;2396
2081;2208
1953;2007
1645;1792
1496;1594
1355;1399
1207;1194
1069;840
924;684
783;540
533;414
429;303
329;201
237;128
171;72
108;28
67;-7
28;-30
-25;-62
-45;-64
-58;-56
-57;-54
-50;-50
-53;-40
-47;-40
-54;-36
-48;-32
-62;-40
-64;-45
-64;-45
-66;-60
-68;-67
-79;-78
-94;-95
-105;-116
-128;-144
-174;-219
-201;-264
-242;-315
-278;-370
-333;-428
-385;-493
-509;-640
-569;-709
-620;-769
-730;-879
-730;-879
-824;-971
-870;-1008
-913;-1043
-949;-1077
-989;-1109
-1027;-1140
-1071;-1168
-1103;-1197
-1180;-1226
-1180;-1248
-1240;-1291
-1281;-1316
-1311;-1337
-1344;-1356
-1377;-1372
-1435;-1383
-1469;-1387
-1508;-1392
-1533;-1381
-1555;-1366
-1560;-1348
-1556;-1288
-1552;-1240
-1520;-1178
-1497;-1101
-1454;-1020
-1411;-933
-1276;-844
-1200;-744
-1106;-640
-1017;-535
-910;-436
-819;-248
-712;-248
-614;-156
-346;67
-270;125
-189;183
-106;240
-4;297
95;353
324;545
443;631
552;697
761;751
864;798
956;834
1032;876
1032;876
1160;958
1210;990
1264;1019
1302;1052
1302;1052
1347;1052
1429;1137
1429;1137
1429;1172
1468;1239
1474;1275
1482;1269
1472;1272
1454;1270
1447;1274
1375;1255
1339;1216
1297;1161
1257;1074
1208;1018
1143;959
1074;893
1004;826
942;761
865;692
688;624
595;556
500;490
410;403
328;257
241;190
173;125
100;66
35;10
-35;-50
-100;-117
-171;-185
-443;-332
-542;-420
-642;-499
-853;-768
-954;-872
-1050;-977
-1135;-1070
-1219;-1158
-1291;-1249
-1413;-1336
-1413;-1414
-1513;-1479
-1553;-1587
-1557;-1624
-1610;-1652
-1594;-1670
-1550;-1670
-1541;-1654
-1496;-1625
-1440;-1583
-1372;-1530
-1237;-1466
-1237;-1395
-1094;-1247
-953;-1095
-888;-1023
