3;-1
7;-2
1;0
2;-1
-1;-2
4;0
-1;-2
4;0
0;0
-1;-3
-3;1
2;2
2;0
4;-1
-2;-1
1;0
3;-1
-1;1
0;-2
4;-1
0;-4
0;-1
-2;1
1;-3
-1;-1
-3;1
3;0
1;-1
1;0
0;0
4;-3
0;1
2;-2
-1;0
1;-1
2;0
3;1
2;-1
1;-1
-3;1
6;-2
-4;0
2;-3
1;0
-2;-4
0;3
1;-3
-2;0
0;-2
1;2
0;-1
-1;0
5;-2
0;-1
3;3
-1;0
1;0
2;-1
-2;2
1;-1
0;-1
1;-1
-2;0
2;-1
2;0
4;0
3;-1
-1;-3
-2;0
4;1
-3;0
2;1
-4;1
-4;-3
1;-1
-1;-1
-1;0
-1;-3
5;1
0;-2
2;1
3;2
0;0
-1;1
0;-1
1;-1
0;-1
-1;-1
0;-1
-3;-2
1;0
2;1
-2;-1
4;0
-3;1
1;1
1;-1
1;1
6;-1
3;-1
-1;1
3;-1
-1;-2
3;0
1;-1
-1;0
3;1
-1;0
0;3
0;-3
-1;-1
3;3
0;0
1;2
2;-4
-3;-1
1;2
3;-5
3;3
-4;-3
1;-1
0;2
3;-3
3;0
2;-4
1;0
0;2
4;-2
0;0
5;0
-1;-4
1;-2
1;1
1;1
0;-2
4;0
1;2
4;1
4;0
1;-1
2;-1
0;-3
3;-1
-2;-1
2;2
-1;0
2;0
-4;-2
3;1
1;-2
2;1
-4;0
2;-2
0;-3
-2;-1
2;-1
4;0
-3;-1
2;-1
-3;1
1;0
4;-2
3;0
0;-2
3;-2
1;-1
1;-1
1;0
2;4
7;-1
-1;1
4;-2
2;0
2;2
0;2
4;3
-2;0
3;-2
2;1
2;1
0;-1
2;0
-3;1
2;-9
-4;-6
-6;-12
-8;-6
4;5
6;7
9;5
10;11
4;8
1;6
3;4
-4;-3
-1;-7
-5;-2
1;3
4;5
3;-1
6;-7
-3;-4
1;4
6;-1
3;1
5;4
1;-7
11;-5
7;-6
8;1
6;3
15;-6
4;-4
23;-6
13;4
26;-1
9;17
6;8
9;5
5;7
6;-1
2;2
8;3
-14;5
25;1
22;-1
-1;-4
-10;-1
-10;-1
23;2
3;2
7;3
7;3
-5;2
-5;5
-7;2
-2;-5
-4;-9
-12;-11
-9;-11
-12;-6
-1;-10
-8;-13
-5;-12
-1;-12
-8;-10
-18;-5
-13;-8
-9;-11
-1;3
5;4
8;-3
-1;-1
0;2
3;3
11;5
12;2
-5;-1
1;2
4;3
5;1
7;-1
-2;-2
1;3
1;3
-1;2
0;1
-5;2
-5;1
11;1
-1;0
8;-2
5;1
-3;2
-3;0
4;1
5;-1
-5;0
-4;0
0;0
1;-1
3;2
-5;-2
2;-3
-3;4
-3;3
-2;1
-1;0
2;-1
4;-2
4;-2
-1;0
8;-1
2;-3
0;1
6;-2
4;-1
2;2
2;-2
3;-1
-7;2
4;3
-2;-2
6;-1
0;-3
-2;-2
-1;-3
5;1
2;1
0;0
3;2
-1;0
4;2
0;0
-5;0
1;0
0;1
1;2
4;-1
-1;0
-1;1
0;-1
-2;-3
2;-1
-4;-2
-4;-3
-4;-8
-9;-4
0;-3
-10;-6
-8;-6
-1;-3
-1;-2
3;-3
-2;-1
2;-2
-2;-3
2;-5
-3;-2
-6;-2
1;-5
3;-3
1;-3
2;-2
-3;-2
4;-1
-1;0
2;-2
-1;0
-1;1
6;2
3;2
-1;0
-1;2
1;-1
1;5
7;-1
0;3
2;-1
0;-1
1;-2
0;0
-2;-2
-2;-3
-1;-4
3;0
1;0
0;1
2;-1
0;1
-5;0
1;0
-3;-2
0;-2
-3;0
3;-1
-1;-1
3;-3
1;2
1;2
1;0
0;-2
1;0
2;0
5;-1
0;1
-2;-3
1;0
-3;-1
-3;-1
4;0
2;-1
-4;0
2;-1
3;0
-1;0
0;-1
0;0
6;-2
1;1
2;1
1;3
2;-1
12;4
159;7
141;-17
117;-5
103;-2
100;16
105;2
121;-11
133;-4
90;-1
67;-3
75;-1
92;-3
98;-4
94;-7
81;-1
67;-2
73;2
74;-1
65;-1
60;0
51;2
52;2
55;2
48;1
46;-2
40;-2
33;-2
26;-1
24;-5
22;-1
22;-1
22;-1
10;-2
4;0
-2;1
0;0
-2;2
-11;-3
-11;2
-16;1
-22;1
-21;-1
-23;-2
-24;-4
-30;-4
-30;-4
-43;-6
-46;-5
-48;-6
-49;-6
-53;-4
-63;-4
-65;-2
-73;-4
-77;0
-77;1
-92;3
-88;0
-87;2
-76;3
-49;2
-15;0
43;2
38;3
31;1
7;1
-8;-1
-20;0
-16;-1
-12;-3
-18;-1
-11;-4
-2;0
10;-1
20;-4
22;-2
29;-3
36;1
43;0
48;-1
75;0
80;3
91;2
102;2
100;3
110;1
114;1
104;0
105;2
105;-1
99;1
95;-1
83;-3
71;1
70;-1
65;-1
56;-4
50;2
50;1
54;2
55;0
62;-1
75;-1
72;0
78;0
80;-1
81;3
84;-1
93;0
99;-1
90;1
83;2
73;1
63;-1
59;-2
55;-1
55;0
48;0
43;-1
32;0
34;-3
29;1
30;1
30;-1
24;-3
27;-1
20;0
23;3
20;-1
12;0
10;-1
5;0
3;0
1;-1
-5;-4
-13;0
-13;-1
-11;-2
-5;0
0;-2
25;0
66;0
138;-1
261;-2
440;-2
675;-3
1276;-4
1650;-9
2022;-5
2425;-4
2803;-5
3160;-5
3446;-4
3671;0
3965;0
3971;1
3877;5
3599;7
3205;10
2802;11
2322;13
1932;5
1187;13
820;12
318;4
89;7
-84;-1
-217;-4
-306;-2
-359;-2
-381;-1
-370;-5
-352;-4
-329;-5
-299;-2
-263;-1
-218;-4
-178;-2
-134;-2
-102;2
-45;0
-26;1
-5;1
8;0
17;0
19;1
19;1
19;-2
14;-1
10;-1
-7;0
-12;-2
-12;-2
-19;-3
-21;-2
-27;-3
-24;-1
-23;-3
-27;-2
-26;0
-26;-2
-36;0
-40;0
-39;3
-41;-1
-42;1
-38;0
-53;3
-57;0
-68;1
-75;-2
-100;-1
-127;1
-139;1
-154;0
-180;1
-185;1
-194;2
-198;4
-208;-2
-205;0
-216;6
-218;3
-218;1
-226;2
-233;-2
-240;0
-244;1
-249;-3
-257;-1
-259;-4
-268;-1
-270;-4
-270;-2
-283;-2
-287;-3
-300;-3
-308;-1
-316;-1
-323;0
-325;1
-287;-2
-252;3
-141;4
-112;0
-115;-3
-143;0
-164;-1
-171;0
-174;-2
-160;-2
-145;-2
-142;-3
-146;-1
-133;-3
-120;-3
-98;-1
-81;-1
-66;-2
-48;-1
-34;0
-13;1
6;3
12;0
20;-1
26;0
31;2
25;0
20;1
18;-1
19;0
11;-1
4;0
0;1
-2;1
-6;1
-3;-5
-8;1
-9;-3
-15;-2
-12;-1
-9;-1
-15;-2
-13;-3
-12;-1
1;-3
7;-2
11;0
22;0
34;2
34;0
46;1
45;-3
55;0
63;1
65;1
77;-2
76;-1
81;1
83;1
96;1
149;0
200;0
284;-2
431;-4
1317;-4
1720;-5
2140;-5
2521;-6
2906;-5
3301;-4
3642;-2
3899;-2
3990;2
3736;4
3305;4
2845;7
2336;18
1831;9
1384;15
964;9
560;6
-4;7
-219;7
-357;5
-436;1
-469;-2
-452;0
-442;0
-384;-4
-324;-2
-217;0
-217;-5
-115;-4
-64;-5
-18;-4
-18;0
24;0
24;0
27;-1
25;-3
14;-4
2;-2
-21;-3
-41;-3
-56;0
-57;-2
-71;-1
-79;-2
-78;-2
-80;-6
-74;-6
-73;0
-57;-4
-53;-1
-53;-2
-50;3
-45;-2
-45;1
-32;0
-30;1
-32;-2
-27;0
-34;1
-37;0
-34;-2
-35;1
-34;-3
-32;1
-30;1
-34;0
-43;2
-51;0
-56;1
-69;-1
-73;0
-86;2
-79;-4
-98;-1
-97;1
-100;-2
-106;-3
-110;1
-112;1
-113;1
-123;1
-127;1
-132;-2
-138;0
-141;1
-147;3
-145;0
-154;-3
-157;-1
-169;1
-170;0
-176;-1
-181;-3
-187;-3
-186;-2
-195;-4
-195;-2
-202;-1
-207;-3
-211;-3
-214;-2
-246;-2
-268;0
-292;-2
-307;0
-312;-2
-308;0
-296;1
-269;0
-205;-1
-182;-2
-172;-3
-180;-3
-183;-2
-175;-3
-99;-2
-61;-1
-23;1
15;-1
32;-1
36;-1
43;-3
56;-3
58;-2
53;0
59;-2
68;-1
62;-1
57;0
57;-1
50;3
38;-1
35;-1
26;-2
18;-3
0;-2
-2;-1
-5;-1
-11;-2
-15;-1
-6;0
-2;-1
11;-2
20;-2
35;-4
50;-1
84;1
132;-1
219;-3
544;-4
846;-3
1235;-8
1680;-8
2144;-9
3045;-5
3418;-3
3713;-5
3923;-4
4044;3
3980;6
3791;5
3442;6
3041;15
2689;16
1865;11
1532;16
1170;14
848;7
593;0
382;7
250;8
98;-2
-113;-2
-234;-2
-240;2
-240;-4
-218;-8
-187;-2
-155;-3
-119;0
-84;-5
-49;-3
-30;-1
-10;-5
15;0
38;-1
47;1
48;-1
47;1
38;1
28;-2
13;-1
-11;1
-26;-1
-57;-1
-65;-3
-76;1
-75;0
-69;0
-53;2
-54;-1
-49;-2
-44;2
-46;2
-54;-2
-52;-1
-59;-2
-67;0
-71;-3
-83;0
-89;0
-150;0
-175;-1
-186;0
-207;-4
-204;-1
-213;1
-213;2
-212;-1
-214;1
-217;-3
-223;-2
-224;0
-222;-1
-227;-2
-229;-1
-236;-1
-236;-4
-241;-5
-240;-1
-245;-2
-245;-3
-248;-5
-251;-1
-252;1
-255;-2
-260;-3
-263;-5
-267;-2
-267;-2
-267;-3
-274;-2
-268;1
-261;-2
-252;0
-224;-2
-187;-2
-63;-3
-20;2
4;0
5;-2
-10;0
-26;1
-40;-1
-72;-1
-74;-1
-43;2
-23;0
-27;-2
-43;-1
-60;0
-64;-1
-56;-1
-39;-1
-29;-1
-30;-1
-24;-1
-30;-3
-22;-1
-19;1
-26;1
-23;3
-23;2
-23;2
-16;-1
-16;1
-20;0
-26;1
-25;-1
-28;0
-29;-2
-36;-1
-50;1
-120;-2
-184;-1
-308;1
-467;2
-701;4
-970;1
-1252;0
-1556;7
-1858;2
-2148;1
-2417;1
-2867;1
-3031;2
-3129;-2
-3150;-2
-3094;-2
-2986;-2
-2846;-1
-2632;-4
-2205;-5
-1959;-7
-1499;-10
-1297;-10
-1082;-6
-904;-5
-743;-2
-601;-2
-459;-3
-338;-1
-245;1
-154;2
-28;2
29;6
72;5
112;4
149;5
173;2
193;3
212;4
220;0
230;0
233;-1
232;-2
223;-2
214;-5
198;-3
188;-3
176;0
133;3
118;0
102;1
86;2
72;0
56;0
46;-1
31;-1
22;0
18;-1
7;3
1;-1
-4;-1
-8;-2
-22;-1
-21;2
-30;0
-39;-2
-56;-2
-52;-2
-63;-1
-72;-1
-77;-2
-86;1
-86;1
-86;0
-78;1
-76;-2
-65;-1
-71;-3
-57;-3
-50;-5
-49;-1
-56;-2
-53;3
-60;-1
-69;-4
-72;3
-74;-3
-85;0
-87;-1
-94;2
-101;2
-101;3
-104;0
-113;0
-115;-1
-132;1
-132;1
-137;1
-143;-1
-145;-1
-149;0
-155;1
-162;0
-171;1
-148;3
-107;3
-107;-2
-69;3
-56;2
-60;1
-65;2
-93;2
-122;-2
-187;2
-213;-1
-220;0
-186;-2
-101;-2
-16;1
36;-4
30;2
-36;-1
-52;-7
-35;0
-5;2
55;0
68;0
72;-4
74;3
81;1
90;4
90;4
93;2
96;-2
89;1
79;1
73;0
66;0
56;3
49;-2
39;-2
21;0
12;-2
10;-3
-4;-1
-13;1
-19;2
-29;2
-37;-2
-57;2
-100;-4
-180;2
-534;3
-829;2
-1172;1
-1572;8
-1938;-1
-2384;5
-3216;0
-3348;3
-3400;1
-3405;-5
-3366;4
-3347;-5
-3134;-7
-2993;0
-2819;-9
-2602;-11
-2168;-12
-1932;-11
-1678;-9
-1437;-10
-1187;-8
-963;-2
-750;-4
-553;0
-265;2
-168;7
-97;5
-37;4
-4;6
18;6
41;6
60;5
71;4
76;1
86;1
87;0
96;2
105;-3
109;-4
113;-3
116;-4
102;-3
91;-3
83;-3
68;-2
57;1
44;-2
23;2
20;0
4;-1
1;4
-5;2
-9;3
-2;1
-3;-1
4;-1
9;0
9;0
11;-1
19;-1
11;0
6;0
-3;0
-12;-2
-27;0
-50;-2
-97;0
-106;1
-97;0
-99;-3
-112;-3
-106;-2
-111;0
-114;0
-123;2
-131;-3
-130;0
-136;0
-137;-3
-138;-1
-144;-1
-147;2
-149;0
-151;0
-158;-2
-166;-1
-161;2
-169;0
-174;2
-173;1
-179;1
-177;5
-181;1
-193;1
-197;1
-196;3
-203;0
-210;0
-205;0
-210;-3
-210;-1
-210;0
-217;-1
-214;0
-213;-4
-207;-1
-190;-3
-152;-2
-120;1
-89;2
-87;-1
-80;-1
-65;-2
-49;-1
-29;0
-8;-3
4;-1
17;-2
30;-1
48;-3
53;-2
58;-1
70;-1
68;-1
71;-1
62;0
64;1
61;-1
55;-1
54;2
46;-1
45;0
41;-1
41;0
35;-1
25;0
19;1
15;1
8;-1
-1;1
-2;-1
-5;-1
-7;2
-6;0
-8;0
-22;2
-52;0
-210;1
-373;-1
-619;0
-931;-2
-1273;6
-2078;-9
-2387;7
-2813;6
-3153;-1
-3439;2
-3625;1
-3793;4
-4094;-4
-4164;0
-4230;0
-4220;-5
-4167;-9
-4012;-8
-3833;-8
-3591;-8
-2984;-10
-2690;-8
-2335;-7
-1977;-6
-1647;-9
-1311;-2
-1064;-4
-848;-1
-659;0
-386;2
-296;4
