time left right
9333 -358 -393
9350 -358 -392
9366 -358 -393
9383 -358 -394
9400 -357 -394
9416 -357 -395
9433 -357 -397
9450 -357 -398
9466 -357 -399
9483 -358 -398
9500 -358 -399
9516 -358 -399
9533 -358 -399
9550 -358 -399
9566 -359 -399
9583 -359 -399
9600 -359 -399
9616 -360 -399
9633 -360 -399
9650 -360 -399
9666 -360 -399
9683 -360 -399
9700 -360 -399
9716 -360 -399
9733 -360 -398
9750 -360 -398
9766 -359 -396
9783 -359 -397
9800 -359 -397
9816 -357 -396
9833 -356 -397
9850 -356 -396
9866 -356 -395
9883 -356 -395
9900 -356 -395
9916 -355 -394
9933 -356 -393
9950 -356 -393
9966 -356 -392
9983 -356 -391
10000 -356 -391
10016 -356 -391
10033 -356 -391
10050 -355 -390
10066 -355 -390
10083 -356 -390
10100 -356 -390
10116 -355 -389
10133 -354 -388
10150 -354 -388
10166 -353 -388
10183 -353 -388
10200 -352 -388
10216 -352 -388
10233 -351 -389
10250 -351 -389
10266 -351 -390
10283 -350 -390
10300 -350 -390
10316 -350 -391
10333 -349 -393
10350 -350 -395
10366 -350 -395
10383 -350 -395
10400 -350 -395
10416 -350 -396
10433 -351 -396
10450 -351 -394
10466 -351 -393
10483 -351 -393
10500 -351 -393
10516 -352 -392
10533 -351 -391
10550 -348 -390
10566 -340 -388
10583 -324 -387
10600 -298 -379
10616 -268 -362
10633 -236 -339
10650 -202 -312
10666 -171 -281
10683 -141 -243
10700 -113 -207
10716 -91 -174
10733 -72 -146
10750 -54 -122
10766 -38 -100
10783 -25 -78
10800 -14 -60
10816 -4 -45
10833 3 -32
10850 8 -20
10866 12 -10
10883 14 -2
10900 15 2
10916 15 6
10933 14 8
10950 13 9
10966 11 10
10983 9 10
11000 7 9
11016 5 8
11033 3 8
11050 2 7
11066 0 6
11083 0 5
11100 0 5
11116 -1 4
11133 -1 4
11150 -1 4
11166 -1 3
11183 0 3
11200 0 3
11216 0 3
11233 0 2
11250 0 2
11266 0 2
11283 0 2
11300 0 1
11316 1 1
11333 1 0
11350 1 0
11366 2 0
11383 2 0
11400 2 0
11416 3 0
11433 3 0
11450 3 0
11466 3 0
11483 3 0
11500 3 0
11516 3 0
11533 2 0
11550 2 0
11566 1 0
11583 1 0
11600 0 1
11616 0 1
11633 -1 1
11650 -2 2
11666 -2 2
11683 -2 2
11700 -2 2
11716 -1 1
11733 0 0
11750 2 -3
11766 6 -10
11783 13 -19
11800 22 -32
11816 35 -49
11833 52 -70
11850 75 -94
11866 119 -133
11883 167 -171
11900 206 -200
11916 239 -244
11933 273 -284
11950 302 -319
11966 324 -348
11983 334 -363
12000 337 -376
12016 341 -387
12033 345 -390
12050 344 -391
12066 343 -391
